Total clusters: 23216
Total patterns: 674431.0
Feature format: [rotary_sum1, ..., rotary_sum8, Y, X, batch_index, count]
Zone mapping: 0-3 (top row), 4-7, 8-11, 12-15 (bottom row)

Cluster 0: [0.9843137264251709, 0.0, 0.3333333432674408, 0.3333333432674408, 0.9450980424880981, 0.9450980424880981, 0.686274528503418, 1.6705882549285889, 5.0, 6.0, 21.0, 1.0] (Zone: 0)
Cluster 1: [0.800000011920929, 0.32156863808631897, 1.2666666507720947, 0.9450980424880981, 0.9843137264251709, 0.9843137264251709, 0.05098039284348488, 0.8509804010391235, 6.0, 6.0, 21.0, 2.0] (Zone: 0)
Cluster 2: [0.9843137264251709, 0.0, 0.0, 0.0, 0.9921568632125854, 0.9921568632125854, 0.49803921580314636, 1.4823529720306396, 5.0, 6.0, 344.0, 1.0] (Zone: 0)
Cluster 3: [0.9254902005195618, 0.501960813999176, 1.4941177368164062, 0.9921568632125854, 0.9843137264251709, 0.9843137264251709, 0.24705882370471954, 1.1725490093231201, 6.0, 6.0, 344.0, 1.0] (Zone: 0)
Cluster 4: [0.0470588244497776, 0.0, 0.0, 0.0, 0.19607843458652496, 0.19607843458652496, 0.07450980693101883, 0.12156863510608673, 5.0, 2.0, 420.0, 19.0] (Zone: 0)
Cluster 5: [0.0, 0.0, 0.0, 0.2980392277240753, 0.2980392277240753, 0.07450980693101883, 0.12156863510608673, 0.0470588244497776, 5.0, 3.0, 420.0, 2.0] (Zone: 0)
Cluster 6: [0.0, 0.2980392277240753, 0.4941176772117615, 0.19607843458652496, 0.0470588244497776, 0.0470588244497776, 0.0, 0.0, 6.0, 2.0, 420.0, 2.0] (Zone: 0)
Cluster 7: [0.2980392277240753, 0.4941176772117615, 0.19607843458652496, 0.07450980693101883, 0.07450980693101883, 0.0, 0.0, 0.0, 6.0, 3.0, 420.0, 2.0] (Zone: 0)
Cluster 8: [0.9921568632125854, 0.0, 0.06666667014360428, 0.06666667014360428, 0.7254902124404907, 0.8392156958580017, 0.9411764740943909, 1.8196078538894653, 6.0, 6.0, 653.0, 1.0] (Zone: 0)
Cluster 9: [0.5647059082984924, 0.0, 0.0, 0.0, 0.3019607961177826, 0.3019607961177826, 0.16470588743686676, 0.729411780834198, 5.0, 6.0, 2113.0, 1.0] (Zone: 0)
